"participant"	"half"	"as_numbers"	"as_factors"	"offset_from_sp"	"condition"	"Accuracy"	"acc_type"
"1231"	21	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Actual"
"1232"	21	"first"	3	"3"	3.2524185571131	"No_instructions"	0.861111111111111	"Actual"
"1233"	21	"first"	4	"640"	11.1836537138412	"No_instructions"	0.689655172413793	"Actual"
"1234"	21	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.710526315789474	"Actual"
"1235"	21	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.611111111111111	"Actual"
"1236"	21	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.833333333333333	"Actual"
"1237"	21	"second"	0	"0"	0	"No_instructions"	0.647058823529412	"Actual"
"1238"	21	"second"	0.5	"284"	0.395258232168093	"No_instructions"	0.638888888888889	"Actual"
"1239"	21	"second"	1	"1"	1.06413040966505	"No_instructions"	0.783783783783784	"Actual"
"1240"	21	"second"	2	"2"	2.15847128479618	"No_instructions"	0.714285714285714	"Actual"
"1241"	21	"second"	3	"3"	3.2524185571131	"No_instructions"	0.6	"Actual"
"1242"	21	"second"	4	"640"	11.1836537138412	"No_instructions"	0.529411764705882	"Actual"
"1243"	22	"first"	-3	"-3"	-3.2524185571131	"Instructions"	1	"Actual"
"1244"	22	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.970588235294118	"Actual"
"1245"	22	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.9	"Actual"
"1246"	22	"first"	0	"0"	0	"Instructions"	0.702702702702703	"Actual"
"1247"	22	"first"	0.5	"284"	0.121618354246149	"Instructions"	0.777777777777778	"Actual"
"1248"	22	"first"	1	"1"	1.09453231215461	"Instructions"	0.789473684210526	"Actual"
"1249"	22	"first"	2	"2"	2.15847128479618	"Instructions"	0.783783783783784	"Actual"
"1250"	22	"first"	3	"3"	3.2524185571131	"Instructions"	0.828571428571429	"Actual"
"1251"	22	"first"	4	"640"	10.9125481900213	"Instructions"	0.777777777777778	"Actual"
"1252"	22	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.8	"Actual"
"1253"	22	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.763157894736842	"Actual"
"1254"	22	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.684210526315789	"Actual"
"1255"	22	"second"	0	"0"	0	"Instructions"	0.857142857142857	"Actual"
"1256"	22	"second"	0.5	"284"	0.121618354246149	"Instructions"	0.666666666666667	"Actual"
"1257"	22	"second"	1	"1"	1.09453231215461	"Instructions"	0.594594594594595	"Actual"
"1258"	22	"second"	2	"2"	2.15847128479618	"Instructions"	0.717948717948718	"Actual"
"1259"	22	"second"	3	"3"	3.2524185571131	"Instructions"	0.789473684210526	"Actual"
"1260"	22	"second"	4	"640"	10.9125481900213	"Instructions"	0.590909090909091	"Actual"
"1261"	23	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.911764705882353	"Actual"
"1262"	23	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.657142857142857	"Actual"
"1263"	23	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.702702702702703	"Actual"
"1264"	23	"first"	0	"0"	0	"No_instructions"	0.861111111111111	"Actual"
"1265"	23	"first"	1	"1"	1.06413040966505	"No_instructions"	0.757575757575758	"Actual"
"1266"	23	"first"	2	"2"	2.15847128479618	"No_instructions"	0.787878787878788	"Actual"
"1267"	23	"first"	2.5	"284"	2.88782549756493	"No_instructions"	0.642857142857143	"Actual"
"1268"	23	"first"	3	"3"	3.22203821588321	"No_instructions"	0.6	"Actual"
"1269"	23	"first"	4	"640"	13.6475795311731	"No_instructions"	0.64	"Actual"
"1270"	23	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.923076923076923	"Actual"
"1271"	23	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.815789473684211	"Actual"
"1272"	23	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.763157894736842	"Actual"
"1273"	23	"second"	0	"0"	0	"No_instructions"	0.8	"Actual"
"1274"	23	"second"	1	"1"	1.06413040966505	"No_instructions"	0.725	"Actual"
"1275"	23	"second"	2	"2"	2.15847128479618	"No_instructions"	0.743589743589744	"Actual"
"1276"	23	"second"	2.5	"284"	2.88782549756493	"No_instructions"	0.783783783783784	"Actual"
"1277"	23	"second"	3	"3"	3.22203821588321	"No_instructions"	0.918918918918919	"Actual"
"1278"	23	"second"	4	"640"	13.6475795311731	"No_instructions"	0.823529411764706	"Actual"
"1279"	24	"first"	-3	"-3"	-3.22203821588321	"Instructions"	1	"Actual"
"1280"	24	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.942857142857143	"Actual"
"1281"	24	"first"	-1	"-1"	-1.06413040966505	"Instructions"	1	"Actual"
"1282"	24	"first"	0	"0"	0	"Instructions"	0.9375	"Actual"
"1283"	24	"first"	1	"1"	1.09453231215461	"Instructions"	0.825	"Actual"
"1284"	24	"first"	2	"2"	2.15847128479618	"Instructions"	0.871794871794872	"Actual"
"1285"	24	"first"	2.5	"284"	2.34082854547703	"Instructions"	0.717948717948718	"Actual"
"1286"	24	"first"	3	"3"	3.2524185571131	"Instructions"	0.82051282051282	"Actual"
"1287"	24	"first"	4	"640"	13.1077227022524	"Instructions"	0.736842105263158	"Actual"
"1288"	24	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.846153846153846	"Actual"
"1289"	24	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.875	"Actual"
"1290"	24	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.91304347826087	"Actual"
"1291"	24	"second"	0	"0"	0	"Instructions"	0.88	"Actual"
"1292"	24	"second"	1	"1"	1.09453231215461	"Instructions"	0.714285714285714	"Actual"
"1293"	24	"second"	2	"2"	2.15847128479618	"Instructions"	0.580645161290323	"Actual"
"1294"	24	"second"	2.5	"284"	2.34082854547703	"Instructions"	0.67741935483871	"Actual"
"1295"	24	"second"	3	"3"	3.2524185571131	"Instructions"	0.575757575757576	"Actual"
"1296"	24	"second"	4	"640"	13.1077227022524	"Instructions"	0.594594594594595	"Actual"
